benchmark,f,baseline,target,target_acc,baseline_acc,delta,ci_low,ci_high,p,n_tasks,p_holm,verdict,study,attack,param
math500,0.5,majority,race,0.7,0.6625,0.0375,0.016666666666666666,0.0625,0.0026997960632601866,80,1.0,tie,zoo,camouflage,0.7
math500,0.5,ds_onecoin,race,0.7,0.675,0.024999999999999998,-0.012500000000000002,0.05833333333333333,0.012715684774661182,80,1.0,tie,zoo,camouflage,0.7
math500,0.5,aip_gated,race,0.7,0.675,0.024999999999999998,-0.0084375,0.05833333333333333,0.012715684774661182,80,1.0,tie,zoo,camouflage,0.7
math500,0.5,aip_soft,race,0.7,0.675,0.024999999999999998,-0.012500000000000002,0.05416666666666666,0.012715684774661182,80,1.0,tie,zoo,camouflage,0.7
math500,0.5,self,race,0.6783333333333333,0.7291666666666667,-0.05083333333333333,-0.07250000000000001,-0.03000000000000001,1.4158889117660743e-05,80,0.010548372392657253,loss,zoo,camouflage,0.9
math500,0.5,majority,race,0.6783333333333333,0.4916666666666666,0.18666666666666668,0.1408333333333333,0.23585416666666656,3.102519286131771e-10,80,2.792267357518594e-07,win,zoo,camouflage,0.9
math500,0.5,ds_onecoin,race,0.6783333333333333,0.5041666666666667,0.17416666666666666,0.12249999999999998,0.23168749999999985,3.999124170958148e-09,80,3.491235401246463e-06,win,zoo,camouflage,0.9
math500,0.5,aip_gated,race,0.6783333333333333,0.5666666666666667,0.11166666666666666,0.06749999999999999,0.15752083333333322,9.400073794374373e-07,80,0.0007529459109293873,win,zoo,camouflage,0.9
math500,0.5,aip_soft,race,0.6783333333333333,0.5666666666666667,0.11166666666666666,0.06666666666666665,0.1583333333333333,9.400073794374373e-07,80,0.0007529459109293873,win,zoo,camouflage,0.9
math500,0.5,self,race,0.8158333333333333,0.7291666666666667,0.08666666666666667,0.059145833333333335,0.11583333333333334,6.767473830758099e-09,80,5.853864863605756e-06,win,zoo,echo,1.0
math500,0.5,majority,race,0.8158333333333333,0.8125,0.003333333333333332,-0.014166666666666671,0.020833333333333336,0.9957977158118276,80,1.0,tie,zoo,echo,1.0
math500,0.5,ds_onecoin,race,0.8158333333333333,0.75,0.06583333333333333,0.032499999999999994,0.09916666666666667,0.0007554508238507496,80,0.4661131583159125,tie,zoo,echo,1.0
math500,0.5,aip_gated,race,0.8158333333333333,0.7866666666666666,0.029166666666666664,0.009166666666666665,0.05249999999999999,0.018357174884950613,80,1.0,tie,zoo,echo,1.0
math500,0.5,aip_soft,race,0.8158333333333333,0.7866666666666666,0.029166666666666664,0.009166666666666667,0.05416666666666666,0.018357174884950613,80,1.0,tie,zoo,echo,1.0
math500,0.5,self,race,0.9333333333333332,0.7291666666666667,0.2041666666666667,0.1516666666666667,0.26002083333333326,7.154890584237607e-12,80,6.7532288492983485e-09,win,zoo,gate_aware,0.0
math500,0.5,majority,race,0.9333333333333332,0.4833333333333333,0.45,0.3583333333333334,0.55,5.865026757420662e-12,80,5.618695633608995e-09,win,zoo,gate_aware,0.0
math500,0.5,ds_onecoin,race,0.9333333333333332,0.0,0.9333333333333332,0.8791666666666667,0.9791666666666667,8.806785641736779e-18,80,1.0295132415190295e-14,win,zoo,gate_aware,0.0
math500,0.5,aip_gated,race,0.9333333333333332,0.8583333333333334,0.0750000000000001,0.06250000000000008,0.09000000000000008,3.542810851714108e-17,80,4.0706896686195096e-14,win,zoo,gate_aware,0.0
math500,0.5,aip_soft,race,0.9333333333333332,0.8583333333333334,0.0750000000000001,0.06250000000000008,0.0900000000000001,3.542810851714108e-17,80,4.0706896686195096e-14,win,zoo,gate_aware,0.0
math500,0.5,self,race,0.9291666666666666,0.7291666666666667,0.20000000000000004,0.1491666666666667,0.2575,7.155413869005982e-12,80,6.7532288492983485e-09,win,zoo,gate_aware,0.25
math500,0.5,majority,race,0.9291666666666666,0.4833333333333333,0.4458333333333334,0.3541666666666667,0.5416666666666666,6.006974404317799e-12,80,5.7486745049321334e-09,win,zoo,gate_aware,0.25
math500,0.5,ds_onecoin,race,0.9291666666666666,0.0,0.9291666666666666,0.875,0.975,1.2417758349808211e-17,80,1.4429435202477142e-14,win,zoo,gate_aware,0.25
math500,0.5,aip_gated,race,0.9291666666666666,0.8433333333333334,0.0858333333333334,0.07083333333333341,0.10250000000000008,1.6477692507946615e-16,80,1.8570359456455834e-13,win,zoo,gate_aware,0.25
math500,0.5,aip_soft,race,0.9291666666666666,0.8433333333333334,0.0858333333333334,0.0708333333333334,0.10333333333333342,1.6477692507946615e-16,80,1.8570359456455834e-13,win,zoo,gate_aware,0.25
math500,0.5,self,race,0.9291666666666666,0.7291666666666667,0.20000000000000004,0.14664583333333334,0.25250000000000006,7.1538441200194366e-12,80,6.7532288492983485e-09,win,zoo,gate_aware,0.5
math500,0.5,majority,race,0.9291666666666666,0.4833333333333333,0.4458333333333334,0.35,0.5333333333333334,6.006974404317799e-12,80,5.7486745049321334e-09,win,zoo,gate_aware,0.5
math500,0.5,ds_onecoin,race,0.9291666666666666,0.0,0.9291666666666666,0.875,0.975,1.2417758349808211e-17,80,1.4429435202477142e-14,win,zoo,gate_aware,0.5
math500,0.5,aip_gated,race,0.9291666666666666,0.8291666666666666,0.10000000000000009,0.07916666666666675,0.12750000000000009,1.185629182989203e-16,80,1.3445034935097563e-13,win,zoo,gate_aware,0.5
math500,0.5,aip_soft,race,0.9291666666666666,0.8291666666666666,0.10000000000000009,0.07833333333333341,0.12750000000000009,1.185629182989203e-16,80,1.3445034935097563e-13,win,zoo,gate_aware,0.5
math500,0.5,self,race,0.9258333333333333,0.7291666666666667,0.1966666666666667,0.14333333333333337,0.25,7.169555835963208e-12,80,6.7532288492983485e-09,win,zoo,gate_aware,0.75
math500,0.5,majority,race,0.9258333333333333,0.4833333333333333,0.44250000000000006,0.35250000000000004,0.5325,6.386587200805756e-12,80,6.092804189568691e-09,win,zoo,gate_aware,0.75
math500,0.5,ds_onecoin,race,0.9258333333333333,0.0,0.9258333333333333,0.8733333333333334,0.9733541666666666,3.186797092568518e-17,80,3.674377047731501e-14,win,zoo,gate_aware,0.75
math500,0.5,aip_gated,race,0.9258333333333333,0.8008333333333333,0.12500000000000008,0.09666666666666675,0.1583333333333334,4.478449428204396e-16,80,4.957643517022267e-13,win,zoo,gate_aware,0.75
math500,0.5,aip_soft,race,0.9258333333333333,0.8008333333333333,0.12500000000000008,0.09500000000000008,0.15583333333333343,4.478449428204396e-16,80,4.957643517022267e-13,win,zoo,gate_aware,0.75
math500,0.5,self,race,0.8416666666666666,0.7291666666666667,0.11249999999999993,0.06666666666666661,0.1591666666666666,0.016008607718822804,80,1.0,tie,zoo,gate_aware,1.0
math500,0.5,majority,race,0.8416666666666666,0.4833333333333333,0.3583333333333333,0.2733333333333332,0.4491874999999998,4.5351984277468495e-08,80,3.8322426714460875e-05,win,zoo,gate_aware,1.0
math500,0.5,ds_onecoin,race,0.8416666666666666,0.0,0.8416666666666666,0.7833333333333334,0.8891666666666665,6.138695355750065e-17,80,7.004251400910824e-14,win,zoo,gate_aware,1.0
math500,0.5,aip_gated,race,0.8416666666666666,0.7691666666666668,0.07249999999999998,0.042499999999999996,0.10335416666666654,1.3848750306785115e-05,80,0.010345016479168481,win,zoo,gate_aware,1.0
math500,0.5,aip_soft,race,0.8416666666666666,0.7691666666666668,0.07249999999999998,0.04247916666666665,0.10499999999999998,1.3848750306785115e-05,80,0.010345016479168481,win,zoo,gate_aware,1.0
math500,0.5,self,race,0.925,0.7291666666666667,0.19583333333333336,0.14333333333333337,0.25250000000000006,7.155937188883408e-12,80,6.7532288492983485e-09,win,zoo,independent,1.0
math500,0.5,majority,race,0.925,0.4833333333333333,0.4416666666666667,0.3541666666666667,0.5375,6.139325947343561e-12,80,5.863056279713101e-09,win,zoo,independent,1.0
math500,0.5,ds_onecoin,race,0.925,0.0,0.925,0.8666666666666668,0.9708333333333332,1.7235250850394693e-17,80,1.994118523390666e-14,win,zoo,independent,1.0
math500,0.5,aip_gated,race,0.925,0.8533333333333333,0.07166666666666674,0.05333333333333341,0.09085416666666664,2.5372261416405388e-14,80,2.6311035088812386e-11,win,zoo,independent,1.0
math500,0.5,aip_soft,race,0.925,0.8533333333333333,0.07166666666666674,0.05250000000000008,0.09085416666666665,2.5372261416405388e-14,80,2.6311035088812386e-11,win,zoo,independent,1.0
math500,0.5,self,race,0.8133333333333332,0.7291666666666667,0.08416666666666661,0.040833333333333284,0.13083333333333327,0.10069059112070301,80,1.0,tie,zoo,partial,0.5
math500,0.5,majority,race,0.8133333333333332,0.825,-0.011666666666666731,-0.045020833333333406,0.021666666666666598,0.00020469401263266174,80,0.13939662260284263,tie,zoo,partial,0.5
math500,0.5,ds_onecoin,race,0.8133333333333332,0.7416666666666666,0.07166666666666661,0.02249999999999993,0.12418749999999984,0.8695924044442397,80,1.0,tie,zoo,partial,0.5
math500,0.5,aip_gated,race,0.8133333333333332,0.7191666666666666,0.09416666666666659,0.03914583333333325,0.15252083333333316,0.4928652658150594,80,1.0,tie,zoo,partial,0.5
math500,0.5,aip_soft,race,0.8133333333333332,0.7191666666666666,0.09416666666666659,0.03833333333333326,0.15416666666666662,0.4928652658150594,80,1.0,tie,zoo,partial,0.5
math500,0.5,self,race,0.7958333333333332,0.7291666666666667,0.06666666666666661,0.027499999999999948,0.10752083333333318,0.1780494797546851,80,1.0,tie,zoo,partial,0.8
math500,0.5,majority,race,0.7958333333333332,0.6,0.19583333333333325,0.12583333333333324,0.27333333333333326,0.0019051156685126352,80,1.0,tie,zoo,partial,0.8
math500,0.5,ds_onecoin,race,0.7958333333333332,0.5458333333333334,0.24999999999999992,0.20916666666666664,0.2866666666666666,3.828225307711324e-12,80,3.6980656472491386e-09,win,zoo,partial,0.8
math500,0.5,aip_gated,race,0.7958333333333332,0.7666666666666666,0.029166666666666598,-0.006666666666666736,0.07083333333333326,0.03209507706869022,80,1.0,tie,zoo,partial,0.8
math500,0.5,aip_soft,race,0.7958333333333332,0.7666666666666666,0.029166666666666598,-0.006666666666666735,0.06833333333333327,0.03209507706869022,80,1.0,tie,zoo,partial,0.8
math500,0.5,self,race,0.2866666666666667,0.7291666666666667,-0.44250000000000006,-0.47666666666666674,-0.40666666666666673,6.417738687912024e-15,80,6.8156384865625695e-12,loss,zoo,sleeper,1.0
math500,0.5,majority,race,0.2866666666666667,0.4833333333333333,-0.19666666666666668,-0.24500000000000002,-0.15083333333333332,8.11325899950435e-11,80,7.456085020544497e-08,loss,zoo,sleeper,1.0
math500,0.5,ds_onecoin,race,0.2866666666666667,0.5708333333333334,-0.2841666666666667,-0.3366666666666667,-0.2325,8.62561120857397e-12,80,8.099448924850957e-09,loss,zoo,sleeper,1.0
math500,0.5,aip_gated,race,0.2866666666666667,0.34249999999999997,-0.05583333333333333,-0.07583333333333334,-0.03666666666666667,2.8459613117178883e-06,80,0.0022141579005165173,loss,zoo,sleeper,1.0
math500,0.5,aip_soft,race,0.2866666666666667,0.34249999999999997,-0.05583333333333333,-0.07583333333333334,-0.03666666666666667,2.8459613117178883e-06,80,0.0022141579005165173,loss,zoo,sleeper,1.0
math500,0.5,self,race,0.7949999999999999,0.7291666666666667,0.06583333333333327,0.026666666666666623,0.10752083333333318,0.3199993217200524,80,1.0,tie,zoo,uninformative,1.0
math500,0.5,majority,race,0.7949999999999999,0.7875,0.007499999999999932,-0.025833333333333403,0.04333333333333326,0.0008313709877359075,80,0.5054735605434317,tie,zoo,uninformative,1.0
math500,0.5,ds_onecoin,race,0.7949999999999999,0.7416666666666666,0.05333333333333327,0.008333333333333266,0.10083333333333329,0.8020412580985736,80,1.0,tie,zoo,uninformative,1.0
math500,0.5,aip_gated,race,0.7949999999999999,0.7716666666666667,0.02333333333333327,-0.020000000000000066,0.07083333333333328,0.08258880102816063,80,1.0,tie,zoo,uninformative,1.0
math500,0.5,aip_soft,race,0.7949999999999999,0.7716666666666667,0.02333333333333327,-0.022500000000000065,0.07333333333333328,0.08258880102816063,80,1.0,tie,zoo,uninformative,1.0
math500,0.7,self,race,0.85,0.7041666666666667,0.14583333333333334,0.11111111111111112,0.18472222222222223,9.571461171991559e-12,80,8.96845911815609e-09,win,zoo,attractor,1.0
math500,0.7,majority,race,0.85,0.0,0.85,0.7875,0.9042708333333329,4.615714926392753e-16,80,5.100364993663993e-13,win,zoo,attractor,1.0
math500,0.7,ds_onecoin,race,0.85,0.0,0.85,0.7833333333333334,0.9041666666666668,4.615714926392753e-16,80,5.100364993663993e-13,win,zoo,attractor,1.0
math500,0.7,aip_gated,race,0.85,0.7319444444444445,0.11805555555555561,0.1055555555555556,0.1305555555555556,6.776385814682172e-16,80,7.420142467076979e-13,win,zoo,attractor,1.0
math500,0.7,aip_soft,race,0.85,0.7319444444444445,0.11805555555555561,0.10555555555555558,0.1305555555555556,6.776385814682172e-16,80,7.420142467076979e-13,win,zoo,attractor,1.0
math500,0.7,self,race,0.5541666666666666,0.7041666666666667,-0.15,-0.1833333333333333,-0.11805555555555555,5.702338149147532e-11,80,5.26896044981232e-08,loss,zoo,camouflage,0.7
math500,0.7,majority,race,0.5541666666666666,0.55,0.004166666666666664,-0.018055555555555557,0.020833333333333332,0.06291392180917067,80,1.0,tie,zoo,camouflage,0.7
math500,0.7,ds_onecoin,race,0.5541666666666666,0.55,0.004166666666666664,-0.01666666666666667,0.020833333333333332,0.06291392180917067,80,1.0,tie,zoo,camouflage,0.7
math500,0.7,aip_gated,race,0.5541666666666666,0.55,0.004166666666666664,-0.018055555555555557,0.020833333333333332,0.06291392180917067,80,1.0,tie,zoo,camouflage,0.7
math500,0.7,aip_soft,race,0.5541666666666666,0.55,0.004166666666666664,-0.018055555555555557,0.020833333333333332,0.06291392180917067,80,1.0,tie,zoo,camouflage,0.7
math500,0.7,self,race,0.5541666666666666,0.7041666666666667,-0.15,-0.1833333333333333,-0.11527777777777778,5.702338149147532e-11,80,5.26896044981232e-08,loss,zoo,camouflage,0.9
math500,0.7,majority,race,0.5541666666666666,0.55,0.004166666666666664,-0.019444444444444445,0.020833333333333332,0.06291392180917067,80,1.0,tie,zoo,camouflage,0.9
math500,0.7,ds_onecoin,race,0.5541666666666666,0.55,0.004166666666666664,-0.018055555555555557,0.02222222222222222,0.06291392180917067,80,1.0,tie,zoo,camouflage,0.9
math500,0.7,aip_gated,race,0.5541666666666666,0.55,0.004166666666666664,-0.018090277777777785,0.020833333333333332,0.06291392180917067,80,1.0,tie,zoo,camouflage,0.9
math500,0.7,aip_soft,race,0.5541666666666666,0.55,0.004166666666666664,-0.018055555555555557,0.022222222222222216,0.06291392180917067,80,1.0,tie,zoo,camouflage,0.9
math500,0.7,self,race,0.7611111111111111,0.7041666666666667,0.056944444444444464,0.03055555555555557,0.08194444444444446,7.5274297400093055e-06,80,0.00575095632136711,win,zoo,echo,1.0
math500,0.7,majority,race,0.7611111111111111,0.7625,-0.0013888888888888896,-0.02222222222222222,0.022222222222222216,0.269560205608841,80,1.0,tie,zoo,echo,1.0
math500,0.7,ds_onecoin,race,0.7611111111111111,0.7708333333333333,-0.009722222222222224,-0.023611111111111117,0.0013888888888888887,0.10366216074319592,80,1.0,tie,zoo,echo,1.0
math500,0.7,aip_gated,race,0.7611111111111111,0.7625,-0.0013888888888888896,-0.009722222222222224,0.006944444444444445,0.6547685977346787,80,1.0,tie,zoo,echo,1.0
math500,0.7,aip_soft,race,0.7611111111111111,0.7625,-0.0013888888888888896,-0.01111111111111111,0.008333333333333333,0.6547685977346787,80,1.0,tie,zoo,echo,1.0
math500,0.7,self,race,0.8541666666666666,0.7041666666666667,0.15000000000000002,0.11250000000000002,0.18614583333333318,9.765408973494874e-12,80,9.120891981244212e-09,win,zoo,gate_aware,0.0
math500,0.7,majority,race,0.8541666666666666,0.0,0.8541666666666666,0.7916666666666667,0.9125,3.909609449487045e-16,80,4.3592145361780553e-13,win,zoo,gate_aware,0.0
math500,0.7,ds_onecoin,race,0.8541666666666666,0.0,0.8541666666666666,0.7875,0.9083333333333334,3.909609449487045e-16,80,4.3592145361780553e-13,win,zoo,gate_aware,0.0
math500,0.7,aip_gated,race,0.8541666666666666,0.7736111111111111,0.08055555555555559,0.06944444444444448,0.09027777777777782,2.6211778256716308e-14,80,2.7129190495701377e-11,win,zoo,gate_aware,0.0
math500,0.7,aip_soft,race,0.8541666666666666,0.7736111111111111,0.08055555555555559,0.06805555555555558,0.0916666666666667,2.6211778256716308e-14,80,2.7129190495701377e-11,win,zoo,gate_aware,0.0
math500,0.7,self,race,0.8541666666666666,0.7041666666666667,0.15000000000000002,0.11385416666666667,0.18750000000000003,9.765408973494874e-12,80,9.120891981244212e-09,win,zoo,gate_aware,0.25
math500,0.7,majority,race,0.8541666666666666,0.0,0.8541666666666666,0.7916666666666666,0.9083333333333332,3.909609449487045e-16,80,4.3592145361780553e-13,win,zoo,gate_aware,0.25
math500,0.7,ds_onecoin,race,0.8541666666666666,0.0,0.8541666666666666,0.7916666666666666,0.9125,3.909609449487045e-16,80,4.3592145361780553e-13,win,zoo,gate_aware,0.25
math500,0.7,aip_gated,race,0.8541666666666666,0.7722222222222223,0.08194444444444449,0.07083333333333337,0.0916666666666667,1.576719665672809e-14,80,1.6413651719653943e-11,win,zoo,gate_aware,0.25
math500,0.7,aip_soft,race,0.8541666666666666,0.7722222222222223,0.08194444444444449,0.07083333333333337,0.09305555555555559,1.576719665672809e-14,80,1.6413651719653943e-11,win,zoo,gate_aware,0.25
math500,0.7,self,race,0.8541666666666666,0.7041666666666667,0.15000000000000002,0.11666666666666667,0.19027777777777777,9.765408973494874e-12,80,9.120891981244212e-09,win,zoo,gate_aware,0.5
math500,0.7,majority,race,0.8541666666666666,0.0,0.8541666666666666,0.7875,0.9125,3.909609449487045e-16,80,4.3592145361780553e-13,win,zoo,gate_aware,0.5
math500,0.7,ds_onecoin,race,0.8541666666666666,0.0,0.8541666666666666,0.7916666666666666,0.9125,3.909609449487045e-16,80,4.3592145361780553e-13,win,zoo,gate_aware,0.5
math500,0.7,aip_gated,race,0.8541666666666666,0.7708333333333334,0.08333333333333337,0.07222222222222226,0.0930555555555556,9.485737571073851e-15,80,9.99796739991184e-12,win,zoo,gate_aware,0.5
math500,0.7,aip_soft,race,0.8541666666666666,0.7708333333333334,0.08333333333333337,0.07361111111111114,0.0930555555555556,9.485737571073851e-15,80,9.99796739991184e-12,win,zoo,gate_aware,0.5
math500,0.7,self,race,0.85,0.7041666666666667,0.14583333333333334,0.10972222222222223,0.18333333333333335,9.571461171991559e-12,80,8.96845911815609e-09,win,zoo,gate_aware,0.75
math500,0.7,majority,race,0.85,0.0,0.85,0.7875,0.9083333333333332,4.615714926392753e-16,80,5.100364993663993e-13,win,zoo,gate_aware,0.75
math500,0.7,ds_onecoin,race,0.85,0.0,0.85,0.7875,0.9083333333333332,4.615714926392753e-16,80,5.100364993663993e-13,win,zoo,gate_aware,0.75
math500,0.7,aip_gated,race,0.85,0.7569444444444444,0.0930555555555556,0.08194444444444449,0.10277777777777782,1.7556729126676275e-15,80,1.899638091506373e-12,win,zoo,gate_aware,0.75
math500,0.7,aip_soft,race,0.85,0.7569444444444444,0.0930555555555556,0.08333333333333337,0.10277777777777782,1.7556729126676275e-15,80,1.899638091506373e-12,win,zoo,gate_aware,0.75
math500,0.7,self,race,0.8388888888888889,0.7041666666666667,0.13472222222222224,0.10416666666666667,0.16944444444444445,9.615578496262346e-12,80,8.990565894005293e-09,win,zoo,gate_aware,1.0
math500,0.7,majority,race,0.8388888888888889,0.0,0.8388888888888889,0.7763541666666666,0.898611111111111,5.648762244713996e-16,80,6.202340944695968e-13,win,zoo,gate_aware,1.0
math500,0.7,ds_onecoin,race,0.8388888888888889,0.0,0.8388888888888889,0.773611111111111,0.898611111111111,5.648762244713996e-16,80,6.202340944695968e-13,win,zoo,gate_aware,1.0
math500,0.7,aip_gated,race,0.8388888888888889,0.7291666666666667,0.10972222222222225,0.09861111111111115,0.12083333333333335,9.372547377290451e-16,80,1.0225449188623881e-12,win,zoo,gate_aware,1.0
math500,0.7,aip_soft,race,0.8388888888888889,0.7291666666666667,0.10972222222222225,0.09861111111111116,0.12083333333333338,9.372547377290451e-16,80,1.0225449188623881e-12,win,zoo,gate_aware,1.0
math500,0.7,self,race,0.8541666666666666,0.7041666666666667,0.15000000000000002,0.11527777777777778,0.18614583333333318,9.765408973494874e-12,80,9.120891981244212e-09,win,zoo,independent,1.0
math500,0.7,majority,race,0.8541666666666666,0.0,0.8541666666666666,0.7916666666666667,0.9125,3.909609449487045e-16,80,4.3592145361780553e-13,win,zoo,independent,1.0
math500,0.7,ds_onecoin,race,0.8541666666666666,0.0,0.8541666666666666,0.7916666666666666,0.9125,3.909609449487045e-16,80,4.3592145361780553e-13,win,zoo,independent,1.0
math500,0.7,aip_gated,race,0.8541666666666666,0.7736111111111111,0.08055555555555559,0.06944444444444448,0.09027777777777782,2.6211778256716308e-14,80,2.7129190495701377e-11,win,zoo,independent,1.0
math500,0.7,aip_soft,race,0.8541666666666666,0.7736111111111111,0.08055555555555559,0.06944444444444448,0.0916666666666667,2.6211778256716308e-14,80,2.7129190495701377e-11,win,zoo,independent,1.0
math500,0.7,self,race,0.6513888888888889,0.7041666666666667,-0.05277777777777779,-0.11111111111111113,0.006944444444444436,0.02686940857841501,80,1.0,tie,zoo,partial,0.5
math500,0.7,majority,race,0.6513888888888889,0.7208333333333334,-0.06944444444444446,-0.12361111111111112,-0.015277777777777793,0.0009240610819927937,80,0.5549475404803971,tie,zoo,partial,0.5
math500,0.7,ds_onecoin,race,0.6513888888888889,0.45,0.2013888888888889,0.12916666666666668,0.27225694444444426,5.044558277162603e-06,80,0.003869176198583717,win,zoo,partial,0.5
math500,0.7,aip_gated,race,0.6513888888888889,0.6194444444444445,0.03194444444444442,-0.041666666666666685,0.10694444444444443,0.8789363444282456,80,1.0,tie,zoo,partial,0.5
math500,0.7,aip_soft,race,0.6513888888888889,0.6194444444444445,0.03194444444444442,-0.04027777777777779,0.10138888888888889,0.8789363444282456,80,1.0,tie,zoo,partial,0.5
math500,0.7,self,race,0.7666666666666666,0.7041666666666667,0.06250000000000003,0.03055555555555557,0.09444444444444447,4.71495110569068e-05,80,0.03366475089463145,win,zoo,partial,0.8
math500,0.7,majority,race,0.7666666666666666,0.2541666666666666,0.5125,0.4416666666666667,0.5833333333333334,3.687110394167271e-14,80,3.7682268228389514e-11,win,zoo,partial,0.8
math500,0.7,ds_onecoin,race,0.7666666666666666,0.0125,0.7541666666666667,0.6708333333333333,0.8375,2.5069334889722946e-15,80,2.6999673676231612e-12,win,zoo,partial,0.8
math500,0.7,aip_gated,race,0.7666666666666666,0.7208333333333334,0.04583333333333336,0.026388888888888913,0.06388888888888891,5.751592449262712e-07,80,0.00046530382914535337,win,zoo,partial,0.8
math500,0.7,aip_soft,race,0.7666666666666666,0.7208333333333334,0.04583333333333336,0.027777777777777797,0.06388888888888891,5.751592449262712e-07,80,0.00046530382914535337,win,zoo,partial,0.8
math500,0.7,self,race,0.0,0.7041666666666667,-0.7041666666666667,-0.775,-0.6263888888888889,5.804774472445133e-15,80,6.193694362098958e-12,loss,zoo,sleeper,1.0
math500,0.7,majority,race,0.0,0.0,0.0,0.0,0.0,1.0,80,1.0,tie,zoo,sleeper,1.0
math500,0.7,ds_onecoin,race,0.0,0.0,0.0,0.0,0.0,1.0,80,1.0,tie,zoo,sleeper,1.0
math500,0.7,aip_gated,race,0.0,0.0,0.0,0.0,0.0,1.0,80,1.0,tie,zoo,sleeper,1.0
math500,0.7,aip_soft,race,0.0,0.0,0.0,0.0,0.0,1.0,80,1.0,tie,zoo,sleeper,1.0
math500,0.7,self,race,0.5944444444444444,0.7041666666666667,-0.10972222222222223,-0.15833333333333335,-0.061111111111111116,5.35722981510369e-05,80,0.03814347628353827,loss,zoo,uninformative,1.0
math500,0.7,majority,race,0.5944444444444444,0.6916666666666667,-0.09722222222222224,-0.14444444444444446,-0.04583333333333334,0.00018558509494856723,80,0.12712579003976857,tie,zoo,uninformative,1.0
math500,0.7,ds_onecoin,race,0.5944444444444444,0.7666666666666667,-0.17222222222222225,-0.20972222222222228,-0.1346875000000002,3.237510679682391e-10,80,2.904047079675105e-07,loss,zoo,uninformative,1.0
math500,0.7,aip_gated,race,0.5944444444444444,0.6555555555555556,-0.06111111111111113,-0.1263888888888889,0.005555555555555547,0.017480149966527903,80,1.0,tie,zoo,uninformative,1.0
math500,0.7,aip_soft,race,0.5944444444444444,0.6555555555555556,-0.06111111111111113,-0.1291666666666667,0.006944444444444438,0.017480149966527903,80,1.0,tie,zoo,uninformative,1.0
medqa,0.3,self,race,0.8833333333333332,0.75,0.13333333333333336,0.10238095238095242,0.16726190476190478,1.0509408612091162e-10,80,9.574071245615048e-08,win,zoo,attractor,1.0
medqa,0.3,majority,race,0.8833333333333332,0.6916666666666667,0.1916666666666667,0.13333333333333336,0.2583333333333333,9.038431524542532e-08,80,7.574205617566642e-05,win,zoo,attractor,1.0
medqa,0.3,ds_onecoin,race,0.8833333333333332,0.9208333333333332,-0.0375,-0.06666666666666667,-0.016666666666666666,0.004691651798093793,80,1.0,tie,zoo,attractor,1.0
medqa,0.3,aip_gated,race,0.8833333333333332,0.8726190476190476,0.0107142857142857,-0.03037202380952383,0.049404761904761896,0.0007275403756563649,80,0.45034749253128986,tie,zoo,attractor,1.0
medqa,0.3,aip_soft,race,0.8833333333333332,0.8672619047619048,0.016071428571428556,-0.023809523809523822,0.04940476190476189,0.000727553624429193,80,0.45034749253128986,tie,zoo,attractor,1.0
medqa,0.3,self,race,0.8083333333333332,0.75,0.05833333333333336,0.015461309523809535,0.09761904761904763,0.0012654074784622475,80,0.7541828571634995,tie,zoo,camouflage,0.7
medqa,0.3,majority,race,0.8083333333333332,0.7625,0.04583333333333334,0.004166666666666671,0.08750000000000001,0.01238507942268369,80,1.0,tie,zoo,camouflage,0.7
medqa,0.3,ds_onecoin,race,0.8083333333333332,0.8166666666666667,-0.008333333333333328,-0.07083333333333333,0.05000000000000001,0.6882651320612454,80,1.0,tie,zoo,camouflage,0.7
medqa,0.3,aip_gated,race,0.8083333333333332,0.7773809523809524,0.030952380952380953,-0.012514880952380953,0.0732291666666666,0.11102071523480911,80,1.0,tie,zoo,camouflage,0.7
medqa,0.3,aip_soft,race,0.8083333333333332,0.7797619047619047,0.028571428571428574,-0.013690476190476189,0.0726339285714285,0.18095116509723586,80,1.0,tie,zoo,camouflage,0.7
medqa,0.3,self,race,0.8458333333333334,0.75,0.09583333333333335,0.06367559523809525,0.1285714285714286,1.7161854338256172e-07,80,0.00014107044266046574,win,zoo,camouflage,0.9
medqa,0.3,majority,race,0.8458333333333334,0.6916666666666667,0.15416666666666667,0.10416666666666667,0.20833333333333334,1.4665495009900821e-07,80,0.00012069702393148376,win,zoo,camouflage,0.9
medqa,0.3,ds_onecoin,race,0.8458333333333334,0.7916666666666666,0.054166666666666675,0.016666666666666673,0.09166666666666666,0.003055512399190505,80,1.0,tie,zoo,camouflage,0.9
medqa,0.3,aip_gated,race,0.8458333333333334,0.7660714285714286,0.07976190476190473,0.04226190476190474,0.11666666666666661,4.0312078087611164e-07,80,0.0003265278325096504,win,zoo,camouflage,0.9
medqa,0.3,aip_soft,race,0.8458333333333334,0.761904761904762,0.08392857142857138,0.0458333333333333,0.1214285714285714,2.2028533742059188e-07,80,0.00018019340601004415,win,zoo,camouflage,0.9
medqa,0.3,self,race,0.8416666666666666,0.75,0.09166666666666667,0.056547619047619055,0.1244047619047619,1.3398246542380422e-06,80,0.0010665004247734815,win,zoo,echo,1.0
medqa,0.3,majority,race,0.8416666666666666,0.8458333333333334,-0.0041666666666666675,-0.029166666666666667,0.016666666666666666,0.9949184309227166,80,1.0,tie,zoo,echo,1.0
