benchmark,f,attack,param,baseline,target,target_acc,baseline_acc,delta,ci_low,ci_high,p,n_tasks,p_holm,verdict
mmlu,0.7,gate_aware,0.5,oracle_channel_honest,race,0.9625,0.8916666666666666,0.07083333333333333,0.03333333333333333,0.11666666666666667,0.0009199743076011044,80,0.24422213480445037,tie
mmlu,0.7,gate_aware,0.75,oracle_channel_honest,race,0.95,0.8916666666666666,0.05833333333333335,0.020833333333333336,0.1,0.00360207828815005,80,0.9041216503256626,tie
mmlu,0.7,gate_aware,1.0,oracle_channel_honest,race,0.9083333333333334,0.8916666666666666,0.016666666666666666,0.0,0.0375,0.10247043485974937,80,1.0,tie
mmlu,0.7,independent,1.0,oracle_channel_honest,race,0.976388888888889,0.8916666666666666,0.08472222222222223,0.04166666666666667,0.1277777777777778,0.00031668615380247563,80,0.0853642394888949,tie
mmlu,0.7,llm:always_wrong,1.0,oracle_channel_honest,race,0.8916666666666668,0.8916666666666666,-6.938893903907229e-19,-0.0125,0.0125,0.9929035095959442,80,1.0,tie
mmlu,0.7,llm:rushing,1.0,oracle_channel_honest,race,0.8833333333333332,0.8916666666666666,-0.008333333333333335,-0.03333333333333334,0.0125,0.6301303333042599,80,1.0,tie
mmlu,0.7,llm:semantic_hallucination,1.0,oracle_channel_honest,race,0.8722222222222221,0.8916666666666666,-0.019444444444444448,-0.04166666666666667,0.0,0.14559612791498186,80,1.0,tie
mmlu,0.7,llm:semantic_negation,1.0,oracle_channel_honest,race,0.8916666666666668,0.8916666666666666,0.0,-0.01666666666666667,0.01666666666666667,1.0,80,1.0,tie
mmlu,0.7,partial,0.5,oracle_channel_honest,race,0.8875,0.8916666666666666,-0.004166666666666669,-0.029166666666666674,0.024999999999999994,0.7056961579242864,80,1.0,tie
mmlu,0.7,partial,0.8,oracle_channel_honest,race,0.8847222222222222,0.8916666666666666,-0.0069444444444444475,-0.029166666666666667,0.012499999999999997,0.45981096238149777,80,1.0,tie
mmlu,0.7,sleeper,1.0,oracle_channel_honest,race,0.0,0.8916666666666666,-0.8916666666666666,-0.9458333333333332,-0.8333333333333333,5.567955994742341e-17,80,1.7706100063280645e-14,loss
mmlu,0.7,uninformative,1.0,oracle_channel_honest,race,0.875,0.8916666666666666,-0.01666666666666667,-0.0375,0.0,0.09817044873541222,80,1.0,tie
